Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
116837978245019701191,116837978245019701191,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
101681655028573880244,101681655028573880244,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
115723008682426552748,115723008682426552748,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
104585753391420059111,104585753391420059111,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
111760676063727481547,111760676063727481547,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
113607039359670332269,113607039359670332269,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
108506283013244004331,108506283013244004331,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
114080279619551546069,114080279619551546069,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
107959478034463437419,107959478034463437419,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
100665660575593311505,100665660575593311505,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
106264474785167374256,106264474785167374256,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
106446626326400936118,106446626326400936118,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
104019749183110074576,104019749183110074576,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
109015470692233150843,109015470692233150843,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
117245298692605482770,117245298692605482770,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
105528923212033756518,105528923212033756518,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
112147756942940250250,112147756942940250250,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
102079555934063753024,102079555934063753024,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
117847912875913905493,117847912875913905493,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
109768757908916722715,109768757908916722715,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
102849498198135884640,102849498198135884640,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
111048503992762631603,111048503992762631603,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
108119194013508077395,108119194013508077395,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
111269553014416120850,111269553014416120850,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
100280993748400666665,100280993748400666665,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
114189915321533951823,114189915321533951823,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
111670174652522104431,111670174652522104431,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
104386947278056124345,104386947278056124345,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
111303956913882413722,111303956913882413722,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
111758365214205430620,111758365214205430620,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
114920406191667301286,114920406191667301286,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
110646025724214845786,110646025724214845786,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
110587955497525318489,110587955497525318489,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
101868623767525846027,101868623767525846027,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
112506923444042812138,112506923444042812138,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
100770198156262445157,100770198156262445157,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
114290287257273830582,114290287257273830582,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
104659048493255209828,104659048493255209828,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
115717892107037523817,115717892107037523817,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
103788918112635947241,103788918112635947241,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
100975580950154393662,100975580950154393662,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
104238583047103616167,104238583047103616167,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
103437839290856017977,103437839290856017977,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
102292620086588017994,102292620086588017994,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
104525236349138185546,104525236349138185546,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
103030607083808418655,103030607083808418655,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
116780005208278664367,116780005208278664367,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
107587702412216949811,107587702412216949811,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
100597198341490887250,100597198341490887250,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
114367888647493913213,114367888647493913213,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
102907221000300969164,102907221000300969164,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
105970713987864506361,105970713987864506361,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
116997856114251429185,116997856114251429185,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
114760640458700192282,114760640458700192282,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
102137324536656408696,102137324536656408696,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
114413350842773355008,114413350842773355008,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
109401910966133376584,109401910966133376584,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
110663357577261975901,110663357577261975901,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
101692055673635374914,101692055673635374914,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
112704670616058705663,112704670616058705663,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
102600088268197126924,102600088268197126924,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
116812091267698107544,116812091267698107544,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
111159258917060066001,111159258917060066001,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
108232348222854520847,108232348222854520847,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
109940267018696224506,109940267018696224506,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
114547267120008446597,114547267120008446597,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
103861130737355273650,103861130737355273650,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
103099807663073306865,103099807663073306865,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
102653899922878443943,102653899922878443943,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
101175932379354331726,101175932379354331726,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
109715941630456469625,109715941630456469625,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
116492722827524805438,116492722827524805438,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
111262010859480667222,111262010859480667222,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
110944068582039848968,110944068582039848968,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
101665938611650375666,101665938611650375666,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
117812958958162285659,117812958958162285659,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
100708106175643133630,100708106175643133630,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
103436303979291154941,103436303979291154941,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
105787739041016213141,105787739041016213141,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
103883629881537445469,103883629881537445469,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
110091950794232078809,110091950794232078809,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
100302680308103633791,100302680308103633791,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
106552986269512069283,106552986269512069283,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
103919875370444966125,103919875370444966125,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
113639242590253974984,113639242590253974984,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
102311517577445434105,102311517577445434105,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
106421499646188057113,106421499646188057113,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
100350314821436897497,100350314821436897497,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
108160025029986978317,108160025029986978317,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
102274922053742591522,102274922053742591522,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
109090908053575949807,109090908053575949807,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
116819135531058697372,116819135531058697372,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
111465934038314873063,111465934038314873063,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
100926288567568492344,100926288567568492344,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
116919305512822938956,116919305512822938956,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
107651852624206136551,107651852624206136551,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
100117569873836639588,100117569873836639588,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
108418753303504786119,108418753303504786119,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
112970961198564607759,112970961198564607759,,2,2,4,0.296784,0.317,0,0.008394,0.008403,4,0.000105,0,1,1,0.012511
101517500226507053149,101517500226507053149,,1,1,4,0.270554,0.283074,0,0.00332,0.003324,4,0.00007,0,0,0,0.004963
103964119723683078709,103964119723683078709,,1,1,4,0.293985,0.311904,0,0.005074,0.005079,4,0.00007,0,0,0,0.007548
116076186919541013139,116076186919541013139,,1,1,4,0.270554,0.283074,0,0.00332,0.003324,4,0.00007,0,0,0,0.004963
106575678682738576592,106575678682738576592,,2,2,4,0.296784,0.317,0,0.008394,0.008403,4,0.000105,0,1,1,0.012511
102898672602346817738,102898672602346817738,,2,2,4,0.296784,0.317,0,0.008394,0.008403,4,0.000105,0,1,1,0.012511
101418323239228547842,101418323239228547842,,2,2,4,0.296784,0.317,0,0.008394,0.008403,4,0.000105,0,1,1,0.012511
114822401067576646327,114822401067576646327,,1,1,4,0.270554,0.283074,0,0.00332,0.003324,4,0.00007,0,0,0,0.004963
107471076116163680138,107471076116163680138,,1,1,4,0.270554,0.283074,0,0.00332,0.003324,4,0.00007,0,0,0,0.004963
106728288712777899597,106728288712777899597,,1,1,4,0.270554,0.283074,0,0.00332,0.003324,4,0.00007,0,0,0,0.004963
105329245585862825504,105329245585862825504,,2,2,4,0.296784,0.317,0,0.008394,0.008403,4,0.000105,0,1,1,0.012511
111822524481734946409,111822524481734946409,,1,1,4,0.293985,0.311904,0,0.005074,0.005079,4,0.00007,0,0,0,0.007548
118112346708818508960,118112346708818508960,,1,1,4,0.270554,0.283074,0,0.00332,0.003324,4,0.00007,0,0,0,0.004963
108281402893464715862,108281402893464715862,,2,2,4,0.296784,0.317,0,0.008394,0.008403,4,0.000105,0,1,1,0.012511
103247942188887412375,103247942188887412375,,1,1,4,0.293985,0.311904,0,0.005074,0.005079,4,0.00007,0,0,0,0.007548
111366164936189851916,111366164936189851916,,1,1,4,0.270554,0.283074,0,0.00332,0.003324,4,0.00007,0,0,0,0.004963
107927107949595737871,107927107949595737871,,1,1,4,0.270554,0.283074,0,0.00332,0.003324,4,0.00007,0,0,0,0.004963
110817132422072935212,110817132422072935212,,2,2,4,0.296784,0.317,0,0.008394,0.008403,4,0.000105,0,1,1,0.012511
113180375618328351247,113180375618328351247,,1,1,4,0.293985,0.311904,0,0.005074,0.005079,4,0.00007,0,0,0,0.007548
103697774730216910679,103697774730216910679,,2,2,4,0.344493,0.375668,91.876074,0.012339,0.012353,4,0.00012,0,0,0,0.022825
100845288048841379887,100845288048841379887,,2,2,4,0.296784,0.317,0,0.008394,0.008403,4,0.000105,0,1,1,0.012511
101396572220415841973,101396572220415841973,,1,1,4,0.293985,0.311904,0,0.005074,0.005079,4,0.00007,0,0,0,0.007548
109693498454685090598,109693498454685090598,,1,1,4,0.293985,0.311904,0,0.005074,0.005079,4,0.00007,0,0,0,0.007548
117521871172168815912,117521871172168815912,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
107907094487072502996,107907094487072502996,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
105765742523613982454,105765742523613982454,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
101931087396537502083,101931087396537502083,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
108267338142137188669,108267338142137188669,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
112033436318399326158,112033436318399326158,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
114845534699651523672,114845534699651523672,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
107578121095872065071,107578121095872065071,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
115528295206137722215,115528295206137722215,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
114227404285471664138,114227404285471664138,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
109016256760188717973,109016256760188717973,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
101926353294846549266,101926353294846549266,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
101420285783101939251,101420285783101939251,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
101323768237051082822,101323768237051082822,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
112231815218175381139,112231815218175381139,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
104838328253427863590,104838328253427863590,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
115843642983912275977,115843642983912275977,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
116748860751401502936,116748860751401502936,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
115873428613023435238,115873428613023435238,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
103606055935987830663,103606055935987830663,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
101757560980174712178,101757560980174712178,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
102743103644938894142,102743103644938894142,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
107612237573455437167,107612237573455437167,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
102588316189205436643,102588316189205436643,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
112585197989951460395,112585197989951460395,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
105795650153890257976,105795650153890257976,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
107699124992200963809,107699124992200963809,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
108799780010119371412,108799780010119371412,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
109449925000760117344,109449925000760117344,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
104806734209992839535,104806734209992839535,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
101467533305155004267,101467533305155004267,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
117690213289670124955,117690213289670124955,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
115705949521934386269,115705949521934386269,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
114212545628831881943,114212545628831881943,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
104930289762156468674,104930289762156468674,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
106996339781476519138,106996339781476519138,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
107785854520006194329,107785854520006194329,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
109119872860071526852,109119872860071526852,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
109282894848576602359,109282894848576602359,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
107754220726441098949,107754220726441098949,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
114936727752666468558,114936727752666468558,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
114152775626741406395,114152775626741406395,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
117609519685331860410,117609519685331860410,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
104468895649591282054,104468895649591282054,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
116419198396200425805,116419198396200425805,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
106376680999618508680,106376680999618508680,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
101565427136431573657,101565427136431573657,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
104436892070834234006,104436892070834234006,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
116794754494692708600,116794754494692708600,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
100252884906495205545,100252884906495205545,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
107033798693677935754,107033798693677935754,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
105333777034040179613,105333777034040179613,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
106059202939012634815,106059202939012634815,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
106479857624165609901,106479857624165609901,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
110400433392368673860,110400433392368673860,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
103005305756823517501,103005305756823517501,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
112301240242230074279,112301240242230074279,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
101457830957563033206,101457830957563033206,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
112375221537349838268,112375221537349838268,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
110276783894555329928,110276783894555329928,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
111450431234138461995,111450431234138461995,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
102439583491950153532,102439583491950153532,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
117350104332352266307,117350104332352266307,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
112396441662478012280,112396441662478012280,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
102065227111268904489,102065227111268904489,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
110458620781302154184,110458620781302154184,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
114555295140046704962,114555295140046704962,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
101833715717140625047,101833715717140625047,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
114615393961422617415,114615393961422617415,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
104403266059394158450,104403266059394158450,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
109231759620757010594,109231759620757010594,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
109321795072917865508,109321795072917865508,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
108961271374124242327,108961271374124242327,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
116673712345004997112,116673712345004997112,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
104164752484000216879,104164752484000216879,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
113636407280245035291,113636407280245035291,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
102417182897413907667,102417182897413907667,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
102068195021038896614,102068195021038896614,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
117199876291309469700,117199876291309469700,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
113670338474174999075,113670338474174999075,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
116661354896189856683,116661354896189856683,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
103846222472267112072,103846222472267112072,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
118171526947322612297,118171526947322612297,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
114977870147629988402,114977870147629988402,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
102692321820937154267,102692321820937154267,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
113588813384867170405,113588813384867170405,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
110963869760728630712,110963869760728630712,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
105562230847848713315,105562230847848713315,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
113547713109588523676,113547713109588523676,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
110456721704016371653,110456721704016371653,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
105067075378865843989,105067075378865843989,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
103927272798574513866,103927272798574513866,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
104424382914372140070,104424382914372140070,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
104944221071071255985,104944221071071255985,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
102848773641288493898,102848773641288493898,,1,1,5,0.306842,0.32084,0,0.000704,0.000704,1,0.000098,0,0,0,0.00454
100080124053175377628,100080124053175377628,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
115160700425548211663,115160700425548211663,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
116229616134152031538,116229616134152031538,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
111733475066156856788,111733475066156856788,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
